,city,statecode,date,sold,value,region
4105,"Columbus, OH",OH,2022-01-01,1354.0,279404.2572429615,Midwest
4106,"Columbus, OH",OH,2022-02-01,1300.0,285035.6437246744,Midwest
4107,"Columbus, OH",OH,2022-03-01,1653.0,291988.4197909898,Midwest
4108,"Columbus, OH",OH,2022-04-01,1871.0,298588.6812952045,Midwest
4109,"Columbus, OH",OH,2022-05-01,2224.0,304095.8770069759,Midwest
4110,"Columbus, OH",OH,2022-06-01,2215.0,308581.6726130618,Midwest
4111,"Columbus, OH",OH,2022-07-01,2078.0,310971.0392070178,Midwest
4112,"Columbus, OH",OH,2022-08-01,2171.0,311650.32549344207,Midwest
4113,"Columbus, OH",OH,2022-09-01,1904.0,311043.0977702504,Midwest
4114,"Columbus, OH",OH,2022-10-01,1757.0,310475.44411273446,Midwest
4115,"Columbus, OH",OH,2022-11-01,1425.0,310038.6750288016,Midwest
4116,"Columbus, OH",OH,2022-12-01,1313.0,309437.93058808474,Midwest
4117,"Dallas, TX",TX,2008-02-01,4886.0,161053.83029700734,South
4118,"Dallas, TX",TX,2008-03-01,5681.0,159605.81441980597,South
4119,"Dallas, TX",TX,2008-04-01,6088.0,158736.7499239778,South
4120,"Dallas, TX",TX,2008-05-01,6804.0,158160.7158928585,South
4121,"Dallas, TX",TX,2008-06-01,6775.0,157796.5455672669,South
4122,"Dallas, TX",TX,2008-07-01,6714.0,157595.93298706887,South
4123,"Dallas, TX",TX,2008-08-01,6422.0,157150.08375561913,South
4124,"Dallas, TX",TX,2008-09-01,5599.0,156408.32650251035,South
4125,"Dallas, TX",TX,2008-10-01,4768.0,155412.8606502631,South
4126,"Dallas, TX",TX,2008-11-01,3588.0,154540.66028653062,South
4127,"Dallas, TX",TX,2008-12-01,4098.0,153902.0456678087,South
4128,"Dallas, TX",TX,2009-01-01,3030.0,153429.80532939735,South
4129,"Dallas, TX",TX,2009-02-01,3711.0,153316.94377725656,South
4130,"Dallas, TX",TX,2009-03-01,4704.0,153362.50834683547,South
4131,"Dallas, TX",TX,2009-04-01,4778.0,153556.27947450362,South
4132,"Dallas, TX",TX,2009-05-01,5440.0,153721.5996746193,South
4133,"Dallas, TX",TX,2009-06-01,6105.0,153739.19104631356,South
4134,"Dallas, TX",TX,2009-07-01,6446.0,153790.42302537727,South
4135,"Dallas, TX",TX,2009-08-01,5629.0,153658.20277192185,South
4136,"Dallas, TX",TX,2009-09-01,5309.0,153613.71227277504,South
4137,"Dallas, TX",TX,2009-10-01,5579.0,153544.8282586274,South
4138,"Dallas, TX",TX,2009-11-01,5007.0,153898.55116653186,South
4139,"Dallas, TX",TX,2009-12-01,4457.0,154290.08456521868,South
4140,"Dallas, TX",TX,2010-01-01,2970.0,154394.22543675292,South
4141,"Dallas, TX",TX,2010-02-01,3662.0,154247.83739999347,South
4142,"Dallas, TX",TX,2010-03-01,5443.0,154017.72770138225,South
4143,"Dallas, TX",TX,2010-04-01,6433.0,154170.15870670744,South
4144,"Dallas, TX",TX,2010-05-01,6620.0,154295.76982078745,South
4145,"Dallas, TX",TX,2010-06-01,6175.0,154384.11915532936,South
4146,"Dallas, TX",TX,2010-07-01,4549.0,154033.5501647775,South
4147,"Dallas, TX",TX,2010-08-01,4720.0,153369.0592561638,South
4148,"Dallas, TX",TX,2010-09-01,4245.0,152456.86540501207,South
4149,"Dallas, TX",TX,2010-10-01,3995.0,151570.37629896923,South
4150,"Dallas, TX",TX,2010-11-01,3792.0,150669.70453661928,South
4151,"Dallas, TX",TX,2010-12-01,4129.0,150049.71977017872,South
4152,"Dallas, TX",TX,2011-01-01,2916.0,149579.33780015158,South
4153,"Dallas, TX",TX,2011-02-01,3219.0,149082.63259213607,South
4154,"Dallas, TX",TX,2011-03-01,4757.0,148559.26700617975,South
4155,"Dallas, TX",TX,2011-04-01,5030.0,147877.72830131903,South
4156,"Dallas, TX",TX,2011-05-01,5525.0,147383.1863638787,South
4157,"Dallas, TX",TX,2011-06-01,6060.0,146838.87502726485,South
4158,"Dallas, TX",TX,2011-07-01,5406.0,146641.18447440545,South
4159,"Dallas, TX",TX,2011-08-01,5933.0,146498.88851986415,South
4160,"Dallas, TX",TX,2011-09-01,4822.0,146524.15026387278,South
4161,"Dallas, TX",TX,2011-10-01,4292.0,146454.77904612813,South
4162,"Dallas, TX",TX,2011-11-01,4208.0,146329.85568541393,South
4163,"Dallas, TX",TX,2011-12-01,4440.0,146026.31734693013,South
4164,"Dallas, TX",TX,2012-01-01,3432.0,145744.53830814615,South
4165,"Dallas, TX",TX,2012-02-01,4105.0,145912.80514013965,South
4166,"Dallas, TX",TX,2012-03-01,5431.0,146395.98531497645,South
4167,"Dallas, TX",TX,2012-04-01,5718.0,147099.31335277995,South
4168,"Dallas, TX",TX,2012-05-01,6862.0,147778.03106638754,South
4169,"Dallas, TX",TX,2012-06-01,7082.0,148603.59242781383,South
4170,"Dallas, TX",TX,2012-07-01,6711.0,149485.07341290402,South
4171,"Dallas, TX",TX,2012-08-01,7154.0,150201.4183051823,South
4172,"Dallas, TX",TX,2012-09-01,5397.0,150901.62966569513,South
4173,"Dallas, TX",TX,2012-10-01,5685.0,151682.7849530711,South
4174,"Dallas, TX",TX,2012-11-01,5100.0,152575.49897831946,South
4175,"Dallas, TX",TX,2012-12-01,5156.0,153353.21979538232,South
4176,"Dallas, TX",TX,2013-01-01,4258.0,154158.3781375401,South
4177,"Dallas, TX",TX,2013-02-01,4816.0,155048.66609488722,South
4178,"Dallas, TX",TX,2013-03-01,6871.0,155977.05731782538,South
4179,"Dallas, TX",TX,2013-04-01,7534.0,156843.5132161863,South
4180,"Dallas, TX",TX,2013-05-01,8516.0,157865.37753614123,South
4181,"Dallas, TX",TX,2013-06-01,8191.0,159197.32784336424,South
4182,"Dallas, TX",TX,2013-07-01,8712.0,160554.8909796253,South
4183,"Dallas, TX",TX,2013-08-01,8601.0,161746.61418966902,South
4184,"Dallas, TX",TX,2013-09-01,6805.0,162758.95858757122,South
4185,"Dallas, TX",TX,2013-10-01,6428.0,163891.49805791237,South
4186,"Dallas, TX",TX,2013-11-01,5378.0,165048.08194014968,South
4187,"Dallas, TX",TX,2013-12-01,5709.0,166221.74795762423,South
4188,"Dallas, TX",TX,2014-01-01,4277.0,167421.86733009954,South
4189,"Dallas, TX",TX,2014-02-01,5040.0,168643.92297924322,South
4190,"Dallas, TX",TX,2014-03-01,6442.0,169822.642763673,South
4191,"Dallas, TX",TX,2014-04-01,7090.0,170813.02954270595,South
4192,"Dallas, TX",TX,2014-05-01,8236.0,171861.3970257097,South
4193,"Dallas, TX",TX,2014-06-01,8731.0,173016.51627315985,South
4194,"Dallas, TX",TX,2014-07-01,8648.0,174394.90825998606,South
4195,"Dallas, TX",TX,2014-08-01,8267.0,175653.0159214097,South
4196,"Dallas, TX",TX,2014-09-01,7063.0,176820.18311665722,South
4197,"Dallas, TX",TX,2014-10-01,7010.0,177756.15899614515,South
4198,"Dallas, TX",TX,2014-11-01,5293.0,178950.13215766536,South
4199,"Dallas, TX",TX,2014-12-01,6326.0,180211.5628275541,South
4200,"Dallas, TX",TX,2015-01-01,4265.0,181702.7352009466,South
4201,"Dallas, TX",TX,2015-02-01,5088.0,183254.1295262983,South
4202,"Dallas, TX",TX,2015-03-01,6846.0,184795.77749899492,South
4203,"Dallas, TX",TX,2015-04-01,7195.0,186277.141608116,South
4204,"Dallas, TX",TX,2015-05-01,8342.0,187878.6933044301,South
4205,"Dallas, TX",TX,2015-06-01,9266.0,189642.2308162762,South
4206,"Dallas, TX",TX,2015-07-01,9372.0,191618.6674721945,South
4207,"Dallas, TX",TX,2015-08-01,8868.0,193583.1074232252,South
4208,"Dallas, TX",TX,2015-09-01,7844.0,195645.6037889569,South
4209,"Dallas, TX",TX,2015-10-01,7014.0,197694.565883806,South
4210,"Dallas, TX",TX,2015-11-01,5714.0,199700.3149798204,South
4211,"Dallas, TX",TX,2015-12-01,7200.0,201662.78019138807,South
4212,"Dallas, TX",TX,2016-01-01,4952.0,203727.8427207381,South
4213,"Dallas, TX",TX,2016-02-01,5943.0,205852.03287029933,South
4214,"Dallas, TX",TX,2016-03-01,7560.0,207702.8017010116,South
4215,"Dallas, TX",TX,2016-04-01,7838.0,209489.60346499595,South
4216,"Dallas, TX",TX,2016-05-01,8543.0,211108.69226219103,South
4217,"Dallas, TX",TX,2016-06-01,9242.0,212792.0615498432,South
4218,"Dallas, TX",TX,2016-07-01,8600.0,214259.52148240813,South
4219,"Dallas, TX",TX,2016-08-01,9264.0,215682.99471149,South
4220,"Dallas, TX",TX,2016-09-01,8111.0,217297.0230313359,South
4221,"Dallas, TX",TX,2016-10-01,7167.0,219057.6234277264,South
4222,"Dallas, TX",TX,2016-11-01,6777.0,221047.76208133745,South
4223,"Dallas, TX",TX,2016-12-01,7032.0,222955.5483138548,South
4224,"Dallas, TX",TX,2017-01-01,5049.0,224877.66782466476,South
4225,"Dallas, TX",TX,2017-02-01,5732.0,226703.0660438099,South
4226,"Dallas, TX",TX,2017-03-01,7915.0,228660.28828855956,South
4227,"Dallas, TX",TX,2017-04-01,7683.0,230722.95261007384,South
4228,"Dallas, TX",TX,2017-05-01,9284.0,232602.3981543209,South
4229,"Dallas, TX",TX,2017-06-01,9735.0,234264.6580510788,South
4230,"Dallas, TX",TX,2017-07-01,8814.0,235544.52923993257,South
4231,"Dallas, TX",TX,2017-08-01,9194.0,236811.2575705559,South
4232,"Dallas, TX",TX,2017-09-01,7630.0,238170.4263807838,South
4233,"Dallas, TX",TX,2017-10-01,7254.0,239742.5282155532,South
4234,"Dallas, TX",TX,2017-11-01,6937.0,241471.5024182,South
4235,"Dallas, TX",TX,2017-12-01,7027.0,243356.17739078865,South
4236,"Dallas, TX",TX,2018-01-01,5143.0,245281.3044690145,South
4237,"Dallas, TX",TX,2018-02-01,5980.0,247120.56225500908,South
4238,"Dallas, TX",TX,2018-03-01,7577.0,248901.25184298423,South
4239,"Dallas, TX",TX,2018-04-01,7738.0,250497.9813306936,South
4240,"Dallas, TX",TX,2018-05-01,9118.0,252020.4294181201,South
4241,"Dallas, TX",TX,2018-06-01,9208.0,253123.3816774862,South
4242,"Dallas, TX",TX,2018-07-01,8920.0,254261.04135932625,South
4243,"Dallas, TX",TX,2018-08-01,8895.0,255106.199946462,South
4244,"Dallas, TX",TX,2018-09-01,6954.0,255857.870275705,South
4245,"Dallas, TX",TX,2018-10-01,6937.0,256290.5039928777,South
4246,"Dallas, TX",TX,2018-11-01,6204.0,256774.5663619888,South
4247,"Dallas, TX",TX,2018-12-01,6313.0,257480.4906831988,South
4248,"Dallas, TX",TX,2019-01-01,4488.0,258436.16785153773,South
4249,"Dallas, TX",TX,2019-02-01,5804.0,259511.4556774953,South
4250,"Dallas, TX",TX,2019-03-01,7354.0,260492.81259936732,South
4251,"Dallas, TX",TX,2019-04-01,8122.0,261119.01694828007,South
4252,"Dallas, TX",TX,2019-05-01,9309.0,261478.82146755248,South
4253,"Dallas, TX",TX,2019-06-01,8502.0,261699.07931717375,South
4254,"Dallas, TX",TX,2019-07-01,9282.0,261910.7762949064,South
4255,"Dallas, TX",TX,2019-08-01,9001.0,262236.1048281872,South
4256,"Dallas, TX",TX,2019-09-01,7375.0,262678.61040738225,South
4257,"Dallas, TX",TX,2019-10-01,7382.0,263423.1363854436,South
4258,"Dallas, TX",TX,2019-11-01,6182.0,264450.8641604634,South
4259,"Dallas, TX",TX,2019-12-01,7272.0,265710.5498057085,South
4260,"Dallas, TX",TX,2020-01-01,5308.0,267298.9887025968,South
4261,"Dallas, TX",TX,2020-02-01,6250.0,268916.24230562564,South
4262,"Dallas, TX",TX,2020-03-01,7626.0,270476.5752933225,South
4263,"Dallas, TX",TX,2020-04-01,6426.0,271366.7949260212,South
4264,"Dallas, TX",TX,2020-05-01,6611.0,271484.9101779573,South
4265,"Dallas, TX",TX,2020-06-01,9786.0,271407.2129088562,South
4266,"Dallas, TX",TX,2020-07-01,11540.0,271894.7035206219,South
4267,"Dallas, TX",TX,2020-08-01,9991.0,273441.8356685416,South
4268,"Dallas, TX",TX,2020-09-01,9582.0,276046.5804060782,South
4269,"Dallas, TX",TX,2020-10-01,9322.0,279264.0403092204,South
4270,"Dallas, TX",TX,2020-11-01,7949.0,283018.4931317966,South
4271,"Dallas, TX",TX,2020-12-01,8857.0,286820.49769837176,South
4272,"Dallas, TX",TX,2021-01-01,5823.0,290863.9324564186,South
4273,"Dallas, TX",TX,2021-02-01,6094.0,294920.43198574526,South
4274,"Dallas, TX",TX,2021-03-01,8195.0,299127.5516873536,South
4275,"Dallas, TX",TX,2021-04-01,9112.0,303466.00608170894,South
4276,"Dallas, TX",TX,2021-05-01,9262.0,308415.45374041627,South
4277,"Dallas, TX",TX,2021-06-01,10253.0,313688.8426410837,South
4278,"Dallas, TX",TX,2021-07-01,9862.0,318657.7383238881,South
4279,"Dallas, TX",TX,2021-08-01,9887.0,322730.4042716404,South
4280,"Dallas, TX",TX,2021-09-01,9393.0,326088.79280903103,South
4281,"Dallas, TX",TX,2021-10-01,8745.0,329692.2581159517,South
4282,"Dallas, TX",TX,2021-11-01,8450.0,334148.833129148,South
4283,"Dallas, TX",TX,2021-12-01,8460.0,339288.8505448775,South
4284,"Dallas, TX",TX,2022-01-01,5982.0,346314.5606264547,South
4285,"Dallas, TX",TX,2022-02-01,6166.0,354676.3261862218,South
4286,"Dallas, TX",TX,2022-03-01,7611.0,363934.8752206024,South
4287,"Dallas, TX",TX,2022-04-01,7594.0,372393.6410108269,South
4288,"Dallas, TX",TX,2022-05-01,8291.0,379397.699605986,South
4289,"Dallas, TX",TX,2022-06-01,8371.0,385013.86418374366,South
4290,"Dallas, TX",TX,2022-07-01,7519.0,387814.746949538,South
4291,"Dallas, TX",TX,2022-08-01,7868.0,387828.23108192784,South
4292,"Dallas, TX",TX,2022-09-01,6965.0,385834.9828690141,South
4293,"Dallas, TX",TX,2022-10-01,5905.0,383734.19124080567,South
4294,"Dallas, TX",TX,2022-11-01,4830.0,381803.6977913092,South
4295,"Dallas, TX",TX,2022-12-01,4752.0,379231.6387464171,South
4296,"Deltona, FL",FL,2008-02-01,458.0,198781.7560892297,South
4297,"Deltona, FL",FL,2008-03-01,482.0,195001.20152318664,South
4298,"Deltona, FL",FL,2008-04-01,531.0,192012.7673326445,South
4299,"Deltona, FL",FL,2008-05-01,597.0,188845.0366933007,South
4300,"Deltona, FL",FL,2008-06-01,518.0,186085.24682541177,South
4301,"Deltona, FL",FL,2008-07-01,535.0,182814.1505938942,South
4302,"Deltona, FL",FL,2008-08-01,527.0,179169.73523978796,South
4303,"Deltona, FL",FL,2008-09-01,483.0,175654.29330249116,South
4304,"Deltona, FL",FL,2008-10-01,430.0,172346.20559748483,South
4305,"Deltona, FL",FL,2008-11-01,354.0,168618.36730696532,South
4306,"Deltona, FL",FL,2008-12-01,425.0,164902.97419801948,South
4307,"Deltona, FL",FL,2009-01-01,270.0,161891.89776113475,South
4308,"Deltona, FL",FL,2009-02-01,370.0,159990.0637284011,South
4309,"Deltona, FL",FL,2009-03-01,442.0,158672.84218668373,South
4310,"Deltona, FL",FL,2009-04-01,485.0,156255.92782869306,South
4311,"Deltona, FL",FL,2009-05-01,517.0,153355.25513513177,South
4312,"Deltona, FL",FL,2009-06-01,564.0,150214.99724169294,South
4313,"Deltona, FL",FL,2009-07-01,634.0,147724.7608480967,South
4314,"Deltona, FL",FL,2009-08-01,591.0,145774.28677662826,South
4315,"Deltona, FL",FL,2009-09-01,615.0,143738.66190381383,South
4316,"Deltona, FL",FL,2009-10-01,575.0,141689.1883196345,South
4317,"Deltona, FL",FL,2009-11-01,598.0,139835.69742595305,South
4318,"Deltona, FL",FL,2009-12-01,635.0,138189.1225757569,South
4319,"Deltona, FL",FL,2010-01-01,427.0,136840.46636149043,South
4320,"Deltona, FL",FL,2010-02-01,464.0,135434.62533052007,South
4321,"Deltona, FL",FL,2010-03-01,615.0,134747.54193024573,South
4322,"Deltona, FL",FL,2010-04-01,689.0,134063.7812787981,South
4323,"Deltona, FL",FL,2010-05-01,661.0,133565.37429437108,South
4324,"Deltona, FL",FL,2010-06-01,731.0,132288.6300095838,South
4325,"Deltona, FL",FL,2010-07-01,547.0,131003.20341619031,South
4326,"Deltona, FL",FL,2010-08-01,572.0,129224.71156119072,South
4327,"Deltona, FL",FL,2010-09-01,541.0,127516.72070649096,South
4328,"Deltona, FL",FL,2010-10-01,529.0,125958.97075642944,South
4329,"Deltona, FL",FL,2010-11-01,516.0,125319.72548705728,South
4330,"Deltona, FL",FL,2010-12-01,608.0,125055.6811584204,South
4331,"Deltona, FL",FL,2011-01-01,450.0,124409.78449795188,South
4332,"Deltona, FL",FL,2011-02-01,494.0,123234.08856838178,South
4333,"Deltona, FL",FL,2011-03-01,679.0,121641.47709457316,South
4334,"Deltona, FL",FL,2011-04-01,740.0,119991.14067021004,South
4335,"Deltona, FL",FL,2011-05-01,718.0,118317.45351169992,South
4336,"Deltona, FL",FL,2011-06-01,752.0,117183.06872081912,South
4337,"Deltona, FL",FL,2011-07-01,693.0,116320.58885004178,South
4338,"Deltona, FL",FL,2011-08-01,764.0,115710.42204064588,South
4339,"Deltona, FL",FL,2011-09-01,635.0,115217.7033640148,South
4340,"Deltona, FL",FL,2011-10-01,638.0,114853.01986820152,South
4341,"Deltona, FL",FL,2011-11-01,604.0,114122.47525945952,South
4342,"Deltona, FL",FL,2011-12-01,756.0,112980.23493118712,South
4343,"Deltona, FL",FL,2012-01-01,566.0,111839.24431154056,South
4344,"Deltona, FL",FL,2012-02-01,659.0,111287.93341093646,South
4345,"Deltona, FL",FL,2012-03-01,785.0,111354.36678540184,South
4346,"Deltona, FL",FL,2012-04-01,845.0,111941.54185356834,South
4347,"Deltona, FL",FL,2012-05-01,925.0,112818.87737539224,South
4348,"Deltona, FL",FL,2012-06-01,833.0,113586.51670249656,South
4349,"Deltona, FL",FL,2012-07-01,815.0,114321.64610952987,South
4350,"Deltona, FL",FL,2012-08-01,876.0,114982.43755857444,South
4351,"Deltona, FL",FL,2012-09-01,770.0,115813.00152032044,South
4352,"Deltona, FL",FL,2012-10-01,865.0,116684.87160905114,South
4353,"Deltona, FL",FL,2012-11-01,806.0,117628.13962431454,South
4354,"Deltona, FL",FL,2012-12-01,834.0,118811.96251179662,South
4355,"Deltona, FL",FL,2013-01-01,676.0,120021.64671713888,South
4356,"Deltona, FL",FL,2013-02-01,779.0,121228.2196206861,South
4357,"Deltona, FL",FL,2013-03-01,917.0,122518.43058051198,South
4358,"Deltona, FL",FL,2013-04-01,1102.0,124056.39200916165,South
4359,"Deltona, FL",FL,2013-05-01,1077.0,125911.7583342738,South
4360,"Deltona, FL",FL,2013-06-01,936.0,127752.4403458446,South
4361,"Deltona, FL",FL,2013-07-01,1119.0,129466.10704808112,South
4362,"Deltona, FL",FL,2013-08-01,1083.0,131211.53948885386,South
4363,"Deltona, FL",FL,2013-09-01,932.0,132916.69037207655,South
4364,"Deltona, FL",FL,2013-10-01,891.0,134736.70797249387,South
4365,"Deltona, FL",FL,2013-11-01,819.0,136241.89454111893,South
4366,"Deltona, FL",FL,2013-12-01,886.0,137710.27025439942,South
4367,"Deltona, FL",FL,2014-01-01,666.0,138996.67631122508,South
4368,"Deltona, FL",FL,2014-02-01,727.0,140274.1218761173,South
4369,"Deltona, FL",FL,2014-03-01,877.0,141433.45315301535,South
4370,"Deltona, FL",FL,2014-04-01,1042.0,142585.74559503244,South
4371,"Deltona, FL",FL,2014-05-01,1022.0,143857.64836647327,South
4372,"Deltona, FL",FL,2014-06-01,1039.0,144958.73126369697,South
4373,"Deltona, FL",FL,2014-07-01,996.0,145951.70132905626,South
4374,"Deltona, FL",FL,2014-08-01,1063.0,146741.90730394752,South
4375,"Deltona, FL",FL,2014-09-01,975.0,147479.98453438983,South
4376,"Deltona, FL",FL,2014-10-01,973.0,148151.49061713586,South
4377,"Deltona, FL",FL,2014-11-01,825.0,148986.4111795598,South
4378,"Deltona, FL",FL,2014-12-01,1042.0,150076.6117096706,South
4379,"Deltona, FL",FL,2015-01-01,703.0,151148.54917089056,South
4380,"Deltona, FL",FL,2015-02-01,890.0,152053.9901441352,South
4381,"Deltona, FL",FL,2015-03-01,1099.0,152894.6423048754,South
4382,"Deltona, FL",FL,2015-04-01,1194.0,153786.0434822824,South
4383,"Deltona, FL",FL,2015-05-01,1164.0,154861.70295738656,South
4384,"Deltona, FL",FL,2015-06-01,1313.0,155946.15511857386,South
4385,"Deltona, FL",FL,2015-07-01,1217.0,157171.7106902247,South
4386,"Deltona, FL",FL,2015-08-01,1197.0,158555.78904734112,South
4387,"Deltona, FL",FL,2015-09-01,1152.0,160009.80724246925,South
4388,"Deltona, FL",FL,2015-10-01,1069.0,161550.2418552184,South
4389,"Deltona, FL",FL,2015-11-01,898.0,162940.20977219648,South
4390,"Deltona, FL",FL,2015-12-01,1214.0,164275.12297298684,South
4391,"Deltona, FL",FL,2016-01-01,834.0,165591.33516428844,South
4392,"Deltona, FL",FL,2016-02-01,929.0,166812.5166342484,South
4393,"Deltona, FL",FL,2016-03-01,1289.0,168127.00913722123,South
4394,"Deltona, FL",FL,2016-04-01,1298.0,169634.5452182572,South
4395,"Deltona, FL",FL,2016-05-01,1365.0,171300.05507664764,South
4396,"Deltona, FL",FL,2016-06-01,1572.0,172882.53378289365,South
4397,"Deltona, FL",FL,2016-07-01,1304.0,174129.8684366919,South
4398,"Deltona, FL",FL,2016-08-01,1429.0,175490.01168324923,South
4399,"Deltona, FL",FL,2016-09-01,1203.0,177143.9909332356,South
4400,"Deltona, FL",FL,2016-10-01,1076.0,178978.34140585348,South
4401,"Deltona, FL",FL,2016-11-01,1039.0,180742.8917802442,South
4402,"Deltona, FL",FL,2016-12-01,1190.0,182318.6847015828,South
4403,"Deltona, FL",FL,2017-01-01,921.0,183630.2248864981,South
4404,"Deltona, FL",FL,2017-02-01,1054.0,184721.641577192,South
4405,"Deltona, FL",FL,2017-03-01,1477.0,185636.38330322536,South
4406,"Deltona, FL",FL,2017-04-01,1341.0,186909.54672107045,South
4407,"Deltona, FL",FL,2017-05-01,1542.0,188295.3124153683,South
4408,"Deltona, FL",FL,2017-06-01,1588.0,190117.12287878417,South
4409,"Deltona, FL",FL,2017-07-01,1405.0,191826.3684699814,South
4410,"Deltona, FL",FL,2017-08-01,1406.0,193604.68761076883,South
4411,"Deltona, FL",FL,2017-09-01,1059.0,195271.5665191151,South
4412,"Deltona, FL",FL,2017-10-01,1150.0,197139.7059573799,South
4413,"Deltona, FL",FL,2017-11-01,1114.0,199142.16785594064,South
4414,"Deltona, FL",FL,2017-12-01,1312.0,201158.88308695945,South
4415,"Deltona, FL",FL,2018-01-01,954.0,203097.05705091503,South
4416,"Deltona, FL",FL,2018-02-01,1080.0,204857.37910460227,South
4417,"Deltona, FL",FL,2018-03-01,1407.0,206462.7811846688,South
4418,"Deltona, FL",FL,2018-04-01,1506.0,207724.00093030024,South
4419,"Deltona, FL",FL,2018-05-01,1654.0,208817.1866500158,South
4420,"Deltona, FL",FL,2018-06-01,1592.0,209757.4711594492,South
4421,"Deltona, FL",FL,2018-07-01,1433.0,210998.90851550383,South
4422,"Deltona, FL",FL,2018-08-01,1569.0,212303.6945547238,South
4423,"Deltona, FL",FL,2018-09-01,1311.0,213629.04574153657,South
4424,"Deltona, FL",FL,2018-10-01,1299.0,214765.9418830647,South
4425,"Deltona, FL",FL,2018-11-01,1115.0,215768.8017202668,South
4426,"Deltona, FL",FL,2018-12-01,1210.0,216912.95353625703,South
4427,"Deltona, FL",FL,2019-01-01,864.0,218151.81790534695,South
